"target","gene","avg_log2FC","pct.1","pct.2","p_val","p_val_bh","Naor_2018_significant_genes_avg_log2FC"
"MYR1","GSTA1",0.00181878678962414,0.006,0.004,0.83609043177489,1,NA
"MYR1","AL137009.1",0.00181878678962414,0.006,0.004,0.83609043177489,1,NA
"MYR1","LINC01510",0.00181878678962414,0.006,0.004,0.83609043177489,1,NA
"MYR1","PCAT7",0.00181878678962414,0.006,0.004,0.83609043177489,1,NA
"MYR1","MFSD13A",0.00181878678962414,0.006,0.004,0.83609043177489,1,NA
"MYR1","LINC02550",0.00181878678962414,0.006,0.004,0.83609043177489,1,NA
"MYR1","WNT10B",0.00181878678962414,0.006,0.004,0.83609043177489,1,-2.67807190511264
"MYR1","PPP4R4",0.00181878678962414,0.006,0.004,0.83609043177489,1,NA
"MYR1","AC012184.1",0.00181878678962414,0.006,0.004,0.83609043177489,1,NA
"MYR1","CCL13",0.00181878678962414,0.006,0.004,0.83609043177489,1,NA
"MYR1","SOX9",0.00181878678962414,0.006,0.004,0.83609043177489,1,NA
"MYR1","GLRA2",0.00181878678962414,0.006,0.004,0.83609043177489,1,NA
"MYR1","ATN1",0.0168186495302524,0.563,0.598,0.836984679212351,1,NA
"MYR1","TMEM91",0.0201297913014189,0.096,0.092,0.837204285043724,1,NA
"MYR1","RNF24",0.0800888552028276,0.577,0.563,0.837242250430127,1,0.941380542545073
"MYR1","RNF24",0.0800888552028276,0.577,0.563,0.837242250430127,1,0.941380542545073
"MYR1","DCTN1",0.0188335692547518,0.369,0.384,0.838626280023494,1,NA
"MYR1","SRD5A3-AS1",0.00538602285818117,0.056,0.052,0.838933064341401,1,NA
"MYR1","PRKG1-AS1",0.00538602285818117,0.056,0.052,0.838933064341401,1,NA
"MYR1","TCTN2",0.00538602285818117,0.056,0.052,0.838933064341401,1,NA
"MYR1","SNORD114-20",0.00538602285818117,0.056,0.052,0.838933064341401,1,NA
"MYR1","ZKSCAN2-DT",0.00538602285818117,0.056,0.052,0.838933064341401,1,NA
"MYR1","FUK",0.00538602285818117,0.056,0.052,0.838933064341401,1,NA
"MYR1","ACTL10",0.00538602285818117,0.056,0.052,0.838933064341401,1,NA
"MYR1","C4orf47",0.00495849432019152,0.101,0.096,0.839049403146953,1,NA
"MYR1","AC099850.2",-0.00444020368205836,0.006,0.004,0.839260536098455,1,NA
"MYR1","TMBIM6",-0.0202649976058149,1,1,0.839361132183264,1,NA
"MYR1","B4GAT1",0.0320423735228153,0.251,0.249,0.839887470501286,1,NA
"MYR1","TTC9C",-0.00064232053597002,0.546,0.55,0.840048162918272,1,0.648670988672079
"MYR1","TTC9C",-0.00064232053597002,0.546,0.55,0.840048162918272,1,0.648670988672079
"MYR1","PLCB4",0.0221838143863691,0.555,0.537,0.840312065539013,1,NA
"MYR1","USP46-AS1",0.0180794160536326,0.127,0.122,0.840606341480739,1,NA
"MYR1","THAP8",0.0572872644376656,0.239,0.24,0.841035141645041,1,NA
"MYR1","C2orf88",-0.002421036045406,0.093,0.087,0.84122477859554,1,NA
"MYR1","MRPL23",0.0308034768894563,0.67,0.703,0.841692051521193,1,NA
"MYR1","NEDD4",0.00993296666774501,0.611,0.655,0.841816724240339,1,NA
"MYR1","ST7-AS2",0.0196052702845926,0.239,0.253,0.841894223158523,1,NA
"MYR1","PRRT3-AS1",0.0171001558491322,0.149,0.144,0.842087400325285,1,NA
"MYR1","TMEM106B",0.0306216268126704,0.738,0.795,0.842192526070978,1,NA
"MYR1","TET2",0.0232641488394369,0.394,0.406,0.84234063746133,1,NA
"MYR1","PSRC1",0.0125716784300664,0.056,0.052,0.842435097463812,1,0.859627343635448
"MYR1","PDGFC",0.0309324290287016,0.611,0.655,0.842641048045477,1,NA
"MYR1","AC010468.1",0.00412384284137797,0.079,0.074,0.842698662370359,1,NA
"MYR1","ADAM19",0.0156011182806941,0.307,0.323,0.842705271002391,1,NA
"MYR1","ZNF439",0.0038379544262761,0.183,0.192,0.843082492599382,1,NA
"MYR1","DNHD1",0.0481116979735871,0.225,0.223,0.843089923374351,1,NA
"MYR1","PLA2G12A",0.0115703071800779,0.313,0.306,0.843299159781849,1,NA
"MYR1","CCDC22",-0.00321964942914765,0.183,0.188,0.843378775551669,1,NA
"MYR1","DENND2A",-0.00546715475701885,0.07,0.066,0.843505148389018,1,NA
"MYR1","CBX8",0.00893176877014032,0.124,0.131,0.843532915514556,1,NA
"MYR1","AL355488.1",-0.00261238759962115,0.011,0.013,0.843663839550765,1,NA
"MYR1","AC087276.2",-0.00261238759962115,0.011,0.013,0.843663839550765,1,NA
"MYR1","MVB12B",0.0200438460717942,0.251,0.262,0.844312596196894,1,NA
"MYR1","SNX30",-0.00761619845043177,0.315,0.297,0.844955526615699,1,NA
"MYR1","STAM2",0.0296589349485155,0.451,0.454,0.845085104821675,1,NA
"MYR1","WDR11",0.0123531544913134,0.527,0.563,0.845299046848011,1,NA
"MYR1","TRIM44",0.0381906266738432,0.758,0.795,0.845366412374116,1,NA
"MYR1","CASP4",0.029922561270106,0.668,0.742,0.845439500703334,1,NA
"MYR1","MDM2",-0.00618786596832543,0.831,0.886,0.845604980650078,1,NA
"MYR1","MYL5",0.0612674203433873,0.361,0.371,0.845613225005404,1,NA
"MYR1","ZNF230",-0.00843936089535191,0.104,0.109,0.845883858835703,1,NA
"MYR1","LRRC73",0.00318831613382456,0.02,0.017,0.84607148799088,1,NA
"MYR1","STAG3",0.00318831613382456,0.02,0.017,0.84607148799088,1,NA
"MYR1","ZNF710-AS1",0.00318831613382456,0.02,0.017,0.84607148799088,1,NA
"MYR1","KRT34",-0.00147135494532974,0.056,0.052,0.846472998898095,1,NA
"MYR1","TDRD7",-0.0123194971116444,0.161,0.166,0.846551211935189,1,NA
"MYR1","TRAPPC9",0.0274095468127656,0.504,0.533,0.8467532270867,1,NA
"MYR1","CA8",0.00140067490700221,0.011,0.013,0.846794518447412,1,NA
"MYR1","CRYL1",0.0188173428805788,0.358,0.354,0.846801428568389,1,NA
"MYR1","SAP30BP",-0.0133895472559254,0.499,0.498,0.847373611091585,1,NA
"MYR1","ATP13A3",0.0499252253316822,0.577,0.611,0.847842448226625,1,NA
"MYR1","MTFR1L",0.0499922479346949,0.532,0.55,0.848187944486888,1,NA
"MYR1","AARD",0.040166592766909,0.107,0.114,0.848195601666439,1,NA
"MYR1","TSGA10",-0.0109830495488302,0.121,0.127,0.848247228691927,1,NA
"MYR1","TMEM168",0.0530950153644613,0.425,0.428,0.848380545703222,1,NA
"MYR1","SLC22A17",0.0349532346180286,0.287,0.284,0.848486494326567,1,NA
"MYR1","DEDD",0.0181943214768852,0.203,0.214,0.848508729825087,1,NA
"MYR1","SH3RF1",0.00477446535879755,0.639,0.642,0.848516700399865,1,-1.14295795384204
"MYR1","SH3RF1",0.00477446535879755,0.639,0.642,0.848516700399865,1,-1.14295795384204
"MYR1","FAM114A1",0.0222739633150537,1,0.996,0.848716031112614,1,NA
"MYR1","MOAP1",-0.0087765310852298,0.242,0.249,0.848722802126355,1,NA
"MYR1","PTPN4",-0.00419775430061409,0.375,0.389,0.849074098652685,1,NA
"MYR1","BX470102.2",0.012009622382436,0.192,0.201,0.849116065979285,1,NA
"MYR1","ABHD13",0.0107056883713514,0.372,0.384,0.849196866852362,1,NA
"MYR1","ZBED5",0.0214206663224107,0.42,0.441,0.849740926569414,1,NA
"MYR1","TGOLN2",-0.0227055345733718,0.808,0.799,0.849838481817244,1,NA
"MYR1","AC004556.1",0.0196052702845926,0.073,0.07,0.850010280839828,1,NA
"MYR1","ECSIT",0.0227432705231496,0.355,0.371,0.850151466340157,1,NA
"MYR1","GABARAPL2",-0.0543987132563868,1,1,0.850183990973204,1,NA
"MYR1","ZMYM4",0.0248995699541057,0.682,0.734,0.850492881042878,1,NA
"MYR1","POLM",-0.0153285198247945,0.135,0.14,0.850647097390991,1,NA
"MYR1","BNC2",-0.016627317508183,0.882,0.847,0.851419436175951,1,NA
"MYR1","DDHD2",0.0381624153333235,0.332,0.336,0.851893908427737,1,NA
"MYR1","MOK",0.0228804023174539,0.197,0.197,0.852252662028897,1,NA
"MYR1","NAB2",-0.0210367142127534,0.223,0.227,0.852579156598759,1,NA
"MYR1","FAH",0.0208780494063059,0.285,0.297,0.852771585118131,1,NA
"MYR1","CENPE",0.0359687164934797,0.079,0.083,0.85293016399645,1,NA
"MYR1","NOTCH1",0.0127690863501647,0.096,0.092,0.853499459211704,1,-1.06877827798541
"MYR1","TMEM63A",0.016238419186194,0.18,0.175,0.853819316108626,1,NA
"MYR1","AC145625.1",-0.0106886520290068,0.062,0.066,0.854538916963017,1,NA
"MYR1","ZNF600",-0.0106886520290068,0.062,0.066,0.854538916963017,1,NA
"MYR1","AL121871.1",-0.0109830495488303,0.175,0.166,0.85478629518906,1,NA
"MYR1","PWAR6",0.00578930058610447,0.087,0.083,0.854840879642936,1,NA
"MYR1","ZMIZ1-AS1",-0.021446628987748,0.101,0.105,0.854901313210529,1,NA
"MYR1","USP3-AS1",0.0016304766024367,0.192,0.183,0.855274358336404,1,NA
"MYR1","CAPN10",0.00727236015843782,0.158,0.153,0.855481302850924,1,NA
"MYR1","WDR73",-0.00444020368205839,0.276,0.284,0.855501725816801,1,NA
"MYR1","IP6K2",0.0467659791159236,0.603,0.607,0.85562942646172,1,NA
"MYR1","DIRAS1",-0.00751085764202535,0.079,0.083,0.855784200123613,1,NA
"MYR1","SETD1B",0.0141917740982284,0.166,0.162,0.85605652897331,1,NA
"MYR1","NUDT9",0.0541239515937693,0.592,0.611,0.85647974784514,1,NA
"MYR1","BOK",0.0344466703428492,0.515,0.546,0.857008261645521,1,-0.892673713293732
"MYR1","BOK",0.0344466703428492,0.515,0.546,0.857008261645521,1,-0.892673713293732
"MYR1","RPL21P16",-0.00277061080865967,0.101,0.096,0.858073052829005,1,NA
"MYR1","AC068152.1",0.0445037892619603,0.352,0.362,0.85827799192509,1,NA
"MYR1","AASDHPPT",0.0611481379455185,0.614,0.629,0.858509797850493,1,NA
"MYR1","AC008731.1",0.0245090650837417,0.161,0.157,0.859285240581248,1,NA
"MYR1","RPL11P3",-0.00546715475701885,0.079,0.083,0.859530443155421,1,NA
"MYR1","LINC00407",-0.00516263486434962,0.02,0.022,0.859644841289733,1,NA
"MYR1","KIF23",0.012685856344802,0.113,0.118,0.859652692399888,1,NA
"MYR1","ZNF628",-0.0100853859042588,0.045,0.048,0.859686839466063,1,NA
"MYR1","SUCLG2-AS1",0.0436738882251204,0.203,0.218,0.859815213240788,1,NA
"MYR1","TTC21B-AS1",0.00495849432019126,0.065,0.061,0.860138847414944,1,NA
"MYR1","ZBTB20-AS2",0.00495849432019126,0.065,0.061,0.860138847414944,1,NA
"MYR1","LINC01011",0.00495849432019126,0.065,0.061,0.860138847414944,1,NA
"MYR1","LRP4-AS1",0.00495849432019126,0.065,0.061,0.860138847414944,1,NA
"MYR1","AC245140.3",0.00495849432019126,0.065,0.061,0.860138847414944,1,NA
"MYR1","BBIP1",0.0446609183539226,0.744,0.79,0.860305451658151,1,NA
"MYR1","LIMS1",0.0354454158515702,0.972,0.956,0.860317781790917,1,NA
"MYR1","TTC39B",0.0307086732769095,0.386,0.389,0.860605512638671,1,NA
"MYR1","PHF8",-0.0151257517231412,0.197,0.201,0.860814823520619,1,NA
"MYR1","ACVR1",0.0100889941825976,0.479,0.507,0.860891126648051,1,NA
"MYR1","RUSC1-AS1",-0.00299025879529959,0.02,0.022,0.861246780837187,1,NA
"MYR1","AC027808.1",-0.000388635259680414,0.087,0.092,0.861396490383479,1,NA
"MYR1","KLHL17",0.0040922709132681,0.042,0.039,0.861407726262385,1,NA
"MYR1","AL592148.3",0.0040922709132681,0.042,0.039,0.861407726262385,1,NA
"MYR1","LINC00200",0.0040922709132681,0.042,0.039,0.861407726262385,1,NA
"MYR1","FTH1P7",0.0040922709132681,0.042,0.039,0.861407726262385,1,NA
"MYR1","AC068473.5",0.0040922709132681,0.042,0.039,0.861407726262385,1,NA
"MYR1","MARVELD1",0.0522642090985479,0.538,0.559,0.861408619433629,1,NA
"MYR1","C11orf95",0.00907460279242314,0.096,0.092,0.861672285257762,1,NA
"MYR1","PYCR1",-0.0224179446111137,0.814,0.834,0.862009165223893,1,NA
"MYR1","JUP",-0.00513032330339271,0.07,0.074,0.862309576819589,1,NA
"MYR1","CSKMT",-0.00224898965072517,0.485,0.48,0.862325397992915,1,NA
"MYR1","HSPA5",-0.0104113131761752,1,1,0.862334614462113,1,NA
"MYR1","DLGAP4-AS1",0.00867390981917959,0.203,0.197,0.862423326302007,1,NA
"MYR1","CWC22",0.0521945910393301,0.465,0.515,0.863110355332368,1,NA
"MYR1","GRK5",-0.0164077082862046,0.47,0.467,0.863127542712195,1,NA
"MYR1","TMEM243",-0.00700956329419178,0.69,0.734,0.863433465519264,1,NA
"MYR1","KALRN",0.0204548306433594,0.462,0.467,0.863732480271927,1,NA
"MYR1","WBP2NL",-0.0168121283510281,0.07,0.066,0.863743179478855,1,NA
"MYR1","ARHGEF4",-0.00375872278091782,0.079,0.083,0.863747814678101,1,-1.92810708151821
"MYR1","LRP11",-0.00375872278091782,0.079,0.083,0.863747814678101,1,NA
"MYR1","EIF3J-DT",0.0564887949602734,0.372,0.38,0.863891429103888,1,NA
"MYR1","MGAT4B",-0.0530312099849868,0.797,0.847,0.864202711227002,1,NA
"MYR1","THAP7-AS1",-0.00265468978968364,0.217,0.223,0.864256553012302,1,NA
"MYR1","CDK5RAP2",0.0595734213701415,0.445,0.45,0.864353065811677,1,NA
"MYR1","MECP2",0.0376978279329723,0.487,0.502,0.864406494822024,1,NA
"MYR1","CDCA8",-0.0222149054100344,0.028,0.031,0.864407689142362,1,NA
"MYR1","SNRPB2",0.00901951286417146,0.997,0.987,0.864702550744444,1,NA
"MYR1","AL135905.2",-0.00478805058932263,0.062,0.066,0.864817616921705,1,NA
"MYR1","AC002456.1",-0.00478805058932263,0.062,0.066,0.864817616921705,1,NA
"MYR1","AC026470.2",-0.00478805058932263,0.062,0.066,0.864817616921705,1,NA
"MYR1","KCNJ2-AS1",-0.00478805058932263,0.062,0.066,0.864817616921705,1,NA
"MYR1","CCDC81",0.00193714234495403,0.042,0.039,0.864862134981621,1,NA
"MYR1","METTL6",0.0184774304557743,0.394,0.41,0.864952463179189,1,NA
"MYR1","SPAG5",0.000989592117245745,0.02,0.022,0.865266718707439,1,NA
"MYR1","MVB12A",0.046374249305857,0.603,0.62,0.865371189239569,1,NA
"MYR1","COX15",0.0152268297740185,0.262,0.275,0.865836567277073,1,NA
"MYR1","SDF2",-0.00380544747578315,0.913,0.886,0.865920090218841,1,NA
"MYR1","NR2C1",0.0122777966501315,0.307,0.323,0.86601695240377,1,NA
"MYR1","KLHL7",0.0257067597803508,0.53,0.55,0.866368492106274,1,NA
"MYR1","TFP1",-0.00444020368205846,0.054,0.057,0.866916318965514,1,NA
"MYR1","AC009126.1",-0.00444020368205846,0.054,0.057,0.866916318965514,1,NA
"MYR1","ZNF816",-0.00444020368205846,0.054,0.057,0.866916318965514,1,NA
"MYR1","PIK3CA",0.066495703128887,0.454,0.467,0.867078104169357,1,NA
"MYR1","AL442071.1",-0.00336182188956215,0.028,0.031,0.867106068786979,1,NA
"MYR1","MRPL53",-0.00798056138730688,0.144,0.148,0.867128720123363,1,NA
"MYR1","ATP6V1A",0.0421753914749641,0.428,0.445,0.867374965774539,1,NA
"MYR1","ZNF837",-1.63210951011211e-05,0.087,0.083,0.867475295943931,1,NA
"MYR1","AL512422.1",0.0302252529306216,0.208,0.205,0.867552021840462,1,NA
"MYR1","MYO10",0.0189485296150571,0.856,0.83,0.868254059077363,1,NA
"MYR1","AC090644.1",-0.0040866452828158,0.045,0.048,0.868368537550127,1,NA
"MYR1","DOCK3",-0.0040866452828158,0.045,0.048,0.868368537550127,1,NA
"MYR1","RPL7P23",-0.0040866452828158,0.045,0.048,0.868368537550127,1,NA
"MYR1","AP004609.3",-0.0040866452828158,0.045,0.048,0.868368537550127,1,NA
"MYR1","ZFHX2-AS1",-0.0040866452828158,0.045,0.048,0.868368537550127,1,NA
"MYR1","RBM8B",-0.0040866452828158,0.045,0.048,0.868368537550127,1,NA
"MYR1","AC008758.1",-0.0040866452828158,0.045,0.048,0.868368537550127,1,NA
"MYR1","ZNF630",-0.0040866452828158,0.045,0.048,0.868368537550127,1,NA
"MYR1","HINFP",-0.00696626261743746,0.152,0.157,0.868439923272557,1,NA
"MYR1","C1orf53",0.0172957259692363,0.794,0.808,0.868467425522435,1,NA
"MYR1","AL592183.1",0.028125512262907,0.403,0.402,0.868488185954998,1,NA
"MYR1","SETD4",0.0372439264619101,0.287,0.288,0.868533802836022,1,NA
"MYR1","WDR47",-0.0160077823599429,0.248,0.253,0.868636467440413,1,NA
"MYR1","MATN3",-0.00372723354603115,0.037,0.039,0.868734894555959,1,NA
"MYR1","PEBP4",-0.00372723354603115,0.037,0.039,0.868734894555959,1,NA
"MYR1","AC026250.1",-0.00372723354603115,0.037,0.039,0.868734894555959,1,NA
"MYR1","RDH5",-0.00372723354603115,0.037,0.039,0.868734894555959,1,NA
"MYR1","AL162171.2",-0.00372723354603115,0.037,0.039,0.868734894555959,1,NA
"MYR1","AC008758.6",-0.00372723354603115,0.037,0.039,0.868734894555959,1,NA
"MYR1","ZNF549",0.0017719771972742,0.121,0.127,0.869049907598939,1,NA
"MYR1","NPTN",0.00333249118489132,0.949,0.948,0.869684846964165,1,NA
"MYR1","WHAMM",0.00150789463436657,0.268,0.275,0.870010535685422,1,NA
"MYR1","FAM86FP",-0.00666683079943595,0.146,0.14,0.870521132548846,1,NA
"MYR1","TMBIM1",0.0520267479769699,0.439,0.459,0.870600529817105,1,NA
"MYR1","RPL13P12",-0.0220288332968188,0.868,0.882,0.870732043435324,1,NA
"MYR1","NDUFB3",-0.00389279519858343,1,0.996,0.870870044360632,1,NA
"MYR1","ZKSCAN3",-0.000966339636914268,0.065,0.061,0.870914294866625,1,NA
"MYR1","RPS2",0.00202497237996724,1,1,0.871090847100979,1,NA
"MYR1","ARRDC1-AS1",0.00727236015843782,0.155,0.162,0.871105606648485,1,NA
"MYR1","WFDC3",0.0083194627380776,0.073,0.07,0.871149260108471,1,NA
"MYR1","ZBTB20-AS1",0.0102438420750547,0.104,0.1,0.871427148954448,1,NA
"MYR1","RUNDC1",0.00337224342823983,0.13,0.135,0.871682304947854,1,NA
"MYR1","LONP1",0.0736774209461131,0.49,0.52,0.872129889900749,1,NA
"MYR1","PSMD9",3.06323106684658e-05,0.493,0.498,0.873378176162641,1,NA
"MYR1","PAXIP1-AS2",-0.00311480621549068,0.11,0.105,0.873419528409499,1,NA
"MYR1","C1QTNF3-AMACR",0.0353321433637102,0.2,0.21,0.873730219348368,1,NA
"MYR1","EIF3I",0.00311714749602388,0.983,0.978,0.874674048213504,1,NA
"MYR1","PSMD6-AS2",0.00331533350373833,0.096,0.092,0.874965818597915,1,NA
"MYR1","ZNF540",0.00331533350373833,0.096,0.092,0.874965818597915,1,NA
"MYR1","VTRNA1-2",0.00621465029061652,0.073,0.07,0.875585602199264,1,NA
"MYR1","BHLHB9",0.00621465029061652,0.073,0.07,0.875585602199264,1,NA
"MYR1","AFF3",-0.00967417282688388,0.986,0.965,0.875684879267083,1,NA
"MYR1","KIT",0.013245105505152,0.073,0.07,0.876058264494404,1,-3.48308288670194
"MYR1","HEPH",-0.002421036045406,0.073,0.07,0.876082123693918,1,NA
"MYR1","BTBD6",0.0159296121411944,0.487,0.502,0.876135350603829,1,NA
"MYR1","TAB1",-0.0191052105702781,0.211,0.201,0.876335434504724,1,NA
"MYR1","SLC39A4",0.0423861550796651,0.344,0.362,0.876807921886061,1,NA
"MYR1","NUDT13",0.00244289640140813,0.07,0.074,0.877347993713957,1,NA
"MYR1","AL683813.1",-0.00574139433701737,0.118,0.122,0.877701232903907,1,NA
"MYR1","C9orf78",0.0269410235859366,0.659,0.721,0.877919071188012,1,NA
"MYR1","GASAL1",0.00453782219565095,0.073,0.07,0.878217758311676,1,NA
"MYR1","PLK1",0.0327158038952424,0.028,0.026,0.878573827148376,1,0.764587992501446
"MYR1","PLK1",0.0327158038952424,0.028,0.026,0.878573827148376,1,0.764587992501446
"MYR1","NFATC4",0.064563882790132,0.411,0.428,0.879148045211334,1,NA
"MYR1","BTN3A2",0.0397020705084536,0.352,0.367,0.879392214572762,1,NA
"MYR1","SLC35A1",0.0358038301505331,0.315,0.319,0.879410634776875,1,NA
"MYR1","CHAC1",-0.0730440176810818,0.518,0.485,0.879416941157029,1,NA
"MYR1","SELENOK",0.00809314046438603,0.952,0.943,0.879755498401621,1,NA
"MYR1","SOX6",0.0266920162674726,0.045,0.048,0.880348428640493,1,NA
"MYR1","ZC3H12B",0.0111529866230107,0.082,0.079,0.880565434443858,1,NA
"MYR1","PPIL2",-0.0109830495488304,0.206,0.21,0.880958467626853,1,NA
"MYR1","CDCA3",0.0377070766599036,0.054,0.057,0.881023945581696,1,0.618570893363976
"MYR1","CDCA3",0.0377070766599036,0.054,0.057,0.881023945581696,1,0.618570893363976
"MYR1","COLQ",0.0293066714768867,0.115,0.114,0.88218137369217,1,NA
"MYR1","COQ9",0.0319672280681119,0.518,0.541,0.882350583598124,1,NA
"MYR1","SSH3",0.000674607936021032,0.149,0.144,0.882658129304486,1,NA
"MYR1","MIRLET7BHG",0.00237995021841486,0.386,0.376,0.88276716874154,1,NA
"MYR1","STX10",0.00299055643369628,0.693,0.738,0.882929368395403,1,NA
"MYR1","AC015712.2",-0.000388635259680414,0.096,0.092,0.883177535923641,1,NA
"MYR1","FAM86DP",0.0300276748970761,0.327,0.345,0.883772115563973,1,NA
"MYR1","RCCD1",-0.00170523596081967,0.192,0.197,0.884062059593665,1,NA
"MYR1","ADCK1",-0.0235708709171891,0.107,0.109,0.884124134315932,1,NA
"MYR1","TAZ",-4.21867381749652e-05,0.214,0.218,0.884198757302219,1,NA
"MYR1","A4GALT",-0.0135615936506064,0.085,0.087,0.885072425058746,1,0.743423024003501
"MYR1","A4GALT",-0.0135615936506064,0.085,0.087,0.885072425058746,1,0.743423024003501
"MYR1","TATDN2",-0.0199230939020447,0.115,0.118,0.885723539167282,1,NA
"MYR1","AL357153.2",-0.00707406117470563,0.11,0.114,0.886057027710029,1,NA
"MYR1","NEK3",-0.0227622632382585,0.217,0.218,0.886355927329629,1,NA
"MYR1","AL139022.1",-0.0148427366536221,0.132,0.135,0.886478066919994,1,NA
"MYR1","HPS3",0.013545108931,0.403,0.393,0.886875409402699,1,NA
"MYR1","AL590428.1",0.00276428090727925,0.028,0.026,0.887678390729725,1,NA
"MYR1","AL359504.2",0.00292050126919594,0.104,0.1,0.888731696428236,1,NA
"MYR1","KLF13",0.0445037892619603,0.327,0.354,0.888868014035151,1,NA
"MYR1","MICB",0.0109867237362002,0.225,0.236,0.888876434766333,1,NA
"MYR1","AL590006.1",0.00787597770248549,0.07,0.074,0.888888669034987,1,NA
"MYR1","MLH3",0.036987348512829,0.307,0.31,0.888939353917788,1,NA
"MYR1","ZFAND2B",0.0666921351587214,0.4,0.424,0.889236565482943,1,NA
"MYR1","AC040970.1",-0.00133874414101852,0.073,0.07,0.889745139911046,1,NA
"MYR1","ANXA6",-0.0324141918703613,0.879,0.904,0.890159654591408,1,NA
"MYR1","EPG5",0.0352585345960782,0.386,0.41,0.890242635047543,1,NA
"MYR1","MT1F",0.0859220618346839,0.366,0.376,0.89064828047701,1,NA
"MYR1","RPL23AP65",-0.00644626895205791,0.101,0.105,0.890995850554084,1,NA
"MYR1","USF1",0.00578930058610447,0.082,0.079,0.891058851750087,1,NA
"MYR1","CWF19L1",0.0297263994691334,0.259,0.258,0.891876563285655,1,NA
"MYR1","QRICH2",0.0148569553864294,0.09,0.087,0.891883817071158,1,-1.43155258606186
"MYR1","HJURP",-0.0212432708801384,0.065,0.061,0.892082528069003,1,0.783291217167135
"MYR1","HJURP",-0.0212432708801384,0.065,0.061,0.892082528069003,1,0.783291217167135
"MYR1","DSTYK",0.0138916190901991,0.377,0.384,0.892187277003595,1,NA
"MYR1","ZNF639",0.0331095346343405,0.397,0.397,0.893038797816704,1,NA
"MYR1","PCBP2",0.0160562032035219,0.946,0.956,0.893304143267127,1,NA
"MYR1","LINC-PINT",-0.0415473673352274,0.301,0.297,0.893395776295804,1,NA
"MYR1","POLR2J3",0.01295571568995,0.121,0.118,0.893500801832017,1,NA
"MYR1","SZT2",-0.00353122851334203,0.197,0.201,0.893822143244747,1,0.582744675471338
"MYR1","SZT2",-0.00353122851334203,0.197,0.201,0.893822143244747,1,0.582744675471338
"MYR1","SEC24A",-0.00421209157139424,0.454,0.459,0.893905915073587,1,NA
"MYR1","ZMAT5",0.0268934648240771,0.428,0.454,0.894063248957801,1,NA
"MYR1","VANGL1",0.00495849432019108,0.206,0.201,0.894246012499568,1,NA
"MYR1","GMDS-DT",-0.00180362277443469,0.654,0.686,0.894249388479986,1,NA
"MYR1","ANAPC10",0.0358309770540581,0.541,0.585,0.895354253054947,1,NA
"MYR1","DLGAP1",0.00371639778122905,0.082,0.079,0.895707341690151,1,NA
"MYR1","ISPD",0.031619724210595,0.321,0.328,0.895711899288009,1,NA
"MYR1","NBAS",0.0549904378477817,0.811,0.803,0.895752338950094,1,NA
"MYR1","LDB2",-0.0782390841501184,0.71,0.729,0.895858872806531,1,NA
"MYR1","RFESD",-0.00147135494532974,0.118,0.122,0.895937871673133,1,NA
"MYR1","MAVS",0.0225168657044958,0.33,0.332,0.896404476836267,1,0.610556217628402
"MYR1","MAVS",0.0225168657044958,0.33,0.332,0.896404476836267,1,0.610556217628402
"MYR1","SIRT5",0.0554147686444929,0.256,0.262,0.896801060945972,1,NA
"MYR1","SEPT1",0.0109867237362002,0.225,0.231,0.897033512342661,1,NA
"MYR1","TVP23B",0.0174298061263763,0.417,0.41,0.897040476003596,1,NA
"MYR1","NHS",-0.0546099819490882,0.648,0.642,0.897137892855719,1,NA
"MYR1","ANP32AP1",0.00708604969896914,0.059,0.057,0.89849440817682,1,NA
"MYR1","ZNF606",0.00204689890028777,0.082,0.079,0.898639497395717,1,NA
